010001213909052026000010000000000000875140000004193470900.00
110905202601283       999V0078    MCFUTCOMGUARGUM5  200520260000000.00FF00M510850000000100000001108300.000000001108300.000000000100000000000000000000000.000000000000000000000000.000000000100000001108300.000000000100000001108300.00
110905202601296       01296       MPFUTCOMGUARGUM5  190620260000000.00FF00M511070000012450000140000250.000000052851500.000000004700000000000000000000000.000000000000000000000000.000000012450000140000250.000000004700000052851500.00
110905202601296       01296       MPFUTCOMCOCUDAKL  200720260000000.00FF00M511070000000200000000702600.000000000000000.000000000000000000000000000000000.000000000000000000000000.000000000200000000702600.000000000000000000000000.00
110905202601296       18H1        MCFUTCOMGUARGUM5  200520260000000.00FF00M511070000004500000049873500.000000049873500.000000004500000000000000000000000.000000000000000000000000.000000004500000049873500.000000004500000049873500.00
110905202601296       18H1        MCFUTCOMGUARSEED10200520260000000.00FF00M511070000001500000008397000.000000008397000.000000001500000000000000000000000.000000000000000000000000.000000001500000008397000.000000001500000008397000.00
110905202601296       DBS7545     MCFUTCOMTMCFGRNZM 190620260000000.00FF00M511070000000050000000811300.000000000811300.000000000050000000000000000000000.000000000000000000000000.000000000050000000811300.000000000050000000811300.00
110905202601296       DBS7545     MCFUTCOMCOCUDAKL  190620260000000.00FF00M511070000001000000003462000.000000000000000.000000000000000000000000000000000.000000000000000000000000.000000001000000003462000.000000000000000000000000.00
110905202601296       DBS7754     MCFUTCOMCASTOR    200520260000000.00FF00M511070000000100000000648000.000000000648000.000000000100000000000000000000000.000000000000000000000000.000000000100000000648000.000000000100000000648000.00
110905202601296       DCS1058     MCFUTCOMTMCFGRNZM 200520260000000.00FF00M511070000000100000001607200.000000001607200.000000000100000000000000000000000.000000000000000000000000.000000000100000001607200.000000000100000001607200.00
110905202601296       DVJ5830     MCFUTCOMTMCFGRNZM 200520260000000.00FF00M511070000001000000016072000.000000016072000.000000001000000000000000000000000.000000000000000000000000.000000001000000016072000.000000001000000016072000.00
110905202601283       A073        MCFUTCOMDHANIYA   200520260000000.00FF00M510850000000200000002469200.000000002469200.000000000200000000000000000000000.000000000000000000000000.000000000200000002469200.000000000200000002469200.00
110905202601283       B9990455    MCFUTCOMGUARSEED10190620260000000.00FF00M510850000005000000028625000.000000000000000.000000000000000000000000000000000.000000000000000000000000.000000005000000028625000.000000000000000000000000.00
110905202601283       B9990504    MCFUTCOMCOCUDAKL  200520260000000.00FF00M510850000002100000007175700.000000006150600.000000001800000000000000000000000.000000000000000000000000.000000002100000007175700.000000001800000006150600.00
110905202601296       GSH15       MCFUTCOMGUARSEED10200520260000000.00FF00M511070000000000000000000000.000000000000000.000000000000000000100000000566100.000000000100000000537500.000000000100000000566100.000000000100000000537500.00
110905202601296       I11525      MCFUTCOMJEERAUNJHA190620260000000.00FF00M511070000000120000002417400.000000000000000.000000000000000000000000000000000.000000000000000000000000.000000000120000002417400.000000000000000000000000.00
110905202601296       I13267      MCFUTCOMTMCFGRNZM 190620260000000.00FF00M511070000000050000000811300.000000000811300.000000000050000000000000000000000.000000000000000000000000.000000000050000000811300.000000000050000000811300.00
110905202601296       RAG08       MCFUTCOMJEERAUNJHA190620260000000.00FF00M511070000000600000012087000.000000001208700.000000000060000000000000000000000.000000000000000000000000.000000000600000012087000.000000000060000001208700.00
110905202601296       GSH15       MCFUTCOMCOCUDAKL  200520260000000.00FF00M511070000001000000003417000.000000003417000.000000001000000000000000000000000.000000000000000000000000.000000001000000003417000.000000001000000003417000.00
110905202601283       B999A5020   MCFUTCOMGUARGUM5  190620260000000.00FF00M510850000000100000001124500.000000000000000.000000000000000000000000000000000.000000000000000000000000.000000000100000001124500.000000000000000000000000.00
110905202601283       B999A5141   MCFUTCOMCOCUDAKL  190620260000000.00FF00M510850000000100000000346200.000000002077200.000000000600000000000000000000000.000000000000000000000000.000000000100000000346200.000000000600000002077200.00
110905202601283       JKW0217     MCFUTCOMTMCFGRNZM 200520260000000.00FF00M510850000002150000034554800.000000034554800.000000002150000000000000000000000.000000000000000000000000.000000002150000034554800.000000002150000034554800.00
110905202601283       K001        MCFUTCOMDHANIYA   200520260000000.00FF00M510850000000250000003086500.000000003086500.000000000250000000000000000000000.000000000000000000000000.000000000250000003086500.000000000250000003086500.00
110905202601279       50074875    MCFUTCOMGUARSEED10200520260000000.00FF00M511090000004300000024071400.000000000000000.000000000000000000000000000000000.000000000000000000000000.000000004300000024071400.000000000000000000000000.00
110905202601279       50078080    MCFUTCOMCASTOR    190620260000000.00FF00M511090000000000000000000000.000000018730200.000000002850000000000000000000000.000000000000000000000000.000000000000000000000000.000000002850000018730200.00
110905202601279       50079829    MCFUTCOMGUARGUM5  200520260000000.00FF00M511090000001000000011083000.000000020503550.000000001850000000000000000000000.000000000000000000000000.000000001000000011083000.000000001850000020503550.00
110905202601279       50192805    MCFUTCOMDHANIYA   200520260000000.00FF00M511090000000500000006173000.000000000000000.000000000000000000000000000000000.000000000000000000000000.000000000500000006173000.000000000000000000000000.00
110905202601279       60193563    MCFUTCOMCASTOR    190620260000000.00FF00M511090000000000000000000000.000000001643000.000000000250000000000000000000000.000000000000000000000000.000000000000000000000000.000000000250000001643000.00
110905202601279       12107440    MCFUTCOMCASTOROIL 200520260000000.00FF00M511090000000000000000000000.000000000000000.000000000000000000060000000768000.000000000120000001599000.000000000060000000768000.000000000120000001599000.00
110905202601279       45225149    MCFUTCOMCASTOROIL 190620260000000.00FF00M511090000000000000000000000.000000000000000.000000000000000000060000000835200.000000000000000000000000.000000000060000000835200.000000000000000000000000.00
110905202601241       A43         MCFUTCOMTMCFGRNZM 190620260000000.00FF00M510850000001650000026772900.000000021093800.000000001300000000000000000000000.000000000000000000000000.000000001650000026772900.000000001300000021093800.00
110905202601241       M91         MCFUTCOMDHANIYA   200520260000000.00FF00M510850000003400000041976400.000000041976400.000000003400000000050000000617800.000000000000000000000000.000000003450000042594200.000000003400000041976400.00
110905202601283       MK015       MCFUTCOMTMCFGRNZM 200520260000000.00FF00M510850000012300000197685600.000000197685600.000000012300000000000000000000000.000000000000000000000000.000000012300000197685600.000000012300000197685600.00
110905202601283       MU1050      MCFUTCOMJEERAUNJHA200520260000000.00FF00M510850000000120000002387400.000000002387400.000000000120000000000000000000000.000000000000000000000000.000000000120000002387400.000000000120000002387400.00
110905202601283       MU1050      MCFUTCOMJEERAUNJHA190620260000000.00FF00M510850000001020000020547900.000000000000000.000000000000000000000000000000000.000000000000000000000000.000000001020000020547900.000000000000000000000000.00
110905202601283       MU426       MCFUTCOMTMCFGRNZM 200520260000000.00FF00M510850000032900000528768800.000000533590400.000000033200000000000000000000000.000000000000000000000000.000000032900000528768800.000000033200000533590400.00
110905202601283       MU817       MCFUTCOMGUARSEED10200520260000000.00FF00M510850000000150000000839700.000000000839700.000000000150000000000000000000000.000000000000000000000000.000000000150000000839700.000000000150000000839700.00
110905202601256       01256       MPFUTCOMCOCUDAKL  200720260000000.00FF00M510900000003000000010539000.000000012295500.000000003500000000000000000000000.000000000000000000000000.000000003000000010539000.000000003500000012295500.00
110905202601241       01241       MPFUTCOMGUARGUM5  200520260000000.00FF00M510850000000500000005541500.000000005541500.000000000500000000000000000000000.000000000000000000000000.000000000500000005541500.000000000500000005541500.00
110905202601241       A436        MCFUTCOMGUARGUM5  200520260000000.00FF00M510850000000100000001108300.000000000000000.000000000000000000000000000000000.000000000000000000000000.000000000100000001108300.000000000000000000000000.00
110905202601241       M166        MCFUTCOMGUARGUM5  200520260000000.00FF00M510850000000900000009974700.000000009974700.000000000900000000000000000000000.000000000000000000000000.000000000900000009974700.000000000900000009974700.00
110905202601283       SVN004      MCFUTCOMTMCFGRNZM 200520260000000.00FF00M510850000001200000019286400.000000012857600.000000000800000000000000000000000.000000000000000000000000.000000001200000019286400.000000000800000012857600.00
110905202601287       EMA279      MCFUTCOMGUARSEED10200520260000000.00FF00M510850000000600000003358800.000000000000000.000000000000000000000000000000000.000000000000000000000000.000000000600000003358800.000000000000000000000000.00
110905202601287       EZ12269     MCFUTCOMDHANIYA   200520260000000.00FF00M510850000000750000009259500.000000004938400.000000000400000000000000000000000.000000000000000000000000.000000000750000009259500.000000000400000004938400.00
110905202601287       Z23H126     MCFUTCOMGUARGUM5  200520260000000.00FF00M510850000001800000019949400.000000019949400.000000001800000000000000000000000.000000000000000000000000.000000001800000019949400.000000001800000019949400.00
110905202601287       Z23H126     MCFUTCOMGUARGUM5  190620260000000.00FF00M510850000001100000012369500.000000000000000.000000000000000000000000000000000.000000000000000000000000.000000001100000012369500.000000000000000000000000.00
110905202601287       Z23H126     MCFUTCOMTMCFGRNZM 190620260000000.00FF00M510850000000100000001622600.000000000000000.000000000000000000000000000000000.000000000000000000000000.000000000100000001622600.000000000000000000000000.00
110905202601287       Z23H151     MCFUTCOMTMCFGRNZM 200520260000000.00FF00M510850000000150000002410800.000000001607200.000000000100000000000000000000000.000000000000000000000000.000000000150000002410800.000000000100000001607200.00
110905202601287       Z23H151     MCFUTCOMGUARGUM5  190620260000000.00FF00M510850000000450000005060250.000000000000000.000000000000000000000000000000000.000000000000000000000000.000000000450000005060250.000000000000000000000000.00
110905202601256       CQ600       MCFUTCOMGUARSEED10190620260000000.00FF00M510900000041200000235870000.000000233580000.000000040800000000050000000285500.000000000000000000000000.000000041250000236155500.000000040800000233580000.00
110905202601241       M714        MCFUTCOMGUARSEED10200520260000000.00FF00M510850000000000000000000000.000000007557300.000000001350000000000000000000000.000000000000000000000000.000000000000000000000000.000000001350000007557300.00
110905202601241       N103        MCFUTCOMGUARGUM5  190620260000000.00FF00M510850000000250000002811250.000000000000000.000000000000000000000000000000000.000000000000000000000000.000000000250000002811250.000000000000000000000000.00
110905202601241       P10         MCFUTCOMTMCFGRNZM 200520260000000.00FF00M510850000000150000002410800.000000002410800.000000000150000000000000000000000.000000000000000000000000.000000000150000002410800.000000000150000002410800.00
110905202601241       P399        MCFUTCOMGUARGUM5  200520260000000.00FF00M510850000001650000018286950.000000001662450.000000000150000000000000000000000.000000000000000000000000.000000001650000018286950.000000000150000001662450.00
110905202601241       P57         MCFUTCOMDHANIYA   200520260000000.00FF00M510850000000300000003703800.000000003703800.000000000300000000000000000000000.000000000000000000000000.000000000300000003703800.000000000300000003703800.00
110905202601241       P57         MCFUTCOMTMCFGRNZM 190620260000000.00FF00M510850000000450000007301700.000000007301700.000000000450000000000000000000000.000000000000000000000000.000000000450000007301700.000000000450000007301700.00
110905202601241       R393        MCFUTCOMDHANIYA   200520260000000.00FF00M510850000000450000005555700.000000003703800.000000000300000000000000000000000.000000000000000000000000.000000000450000005555700.000000000300000003703800.00
110905202601287       ZR2093      MCFUTCOMGUARSEED10200520260000000.00FF00M510850000000300000001679400.000000001679400.000000000300000000000000000000000.000000000000000000000000.000000000300000001679400.000000000300000001679400.00
110905202601287       ZR2363      MCFUTCOMDHANIYA   200520260000000.00FF00M510850000000400000004938400.000000004938400.000000000400000000000000000000000.000000000000000000000000.000000000400000004938400.000000000400000004938400.00
110905202601287       ZR2363      MCFUTCOMCOCUDAKL  200520260000000.00FF00M510850000000300000001025100.000000001025100.000000000300000000000000000000000.000000000000000000000000.000000000300000001025100.000000000300000001025100.00
110905202601287       ABPS1413    MCFUTCOMTMCFGRNZM 190620260000000.00FF00M510850000000050000000811300.000000000811300.000000000050000000000000000000000.000000000000000000000000.000000000050000000811300.000000000050000000811300.00
110905202601256       CR538       MCFUTCOMGUARSEED10200520260000000.00FF00M510900000031200000174657600.000000174657600.000000031200000000050000000286750.000000000050000000285800.000000031250000174944350.000000031250000174943400.00
110905202601241       R393        MCFUTCOMJEERAUNJHA190620260000000.00FF00M510850000000030000000604350.000000000000000.000000000000000000000000000000000.000000000000000000000000.000000000030000000604350.000000000000000000000000.00
110905202601241       S1582       MCFUTCOMGUARSEED10200520260000000.00FF00M510850000000800000004478400.000000001679400.000000000300000000000000000000000.000000000000000000000000.000000000800000004478400.000000000300000001679400.00
110905202601241       S423        MCFUTCOMGUARGUM5  200520260000000.00FF00M510850000000500000005541500.000000005541500.000000000500000000000000000000000.000000000000000000000000.000000000500000005541500.000000000500000005541500.00
110905202601241       S423        MCFUTCOMGUARGUM5  190620260000000.00FF00M510850000000700000007871500.000000003935750.000000000350000000000000000000000.000000000000000000000000.000000000700000007871500.000000000350000003935750.00
110905202601241       S425        MCFUTCOMGUARGUM5  200520260000000.00FF00M510850000018650000206697950.000000206697950.000000018650000000000000000000000.000000000000000000000000.000000018650000206697950.000000018650000206697950.00
110905202601287       EAPS7000    MCFUTCOMGUARGUM5  200520260000000.00FF00M510850000003200000035465600.000000035465600.000000003200000000000000000000000.000000000000000000000000.000000003200000035465600.000000003200000035465600.00
110905202601287       EKPW106     MCFUTCOMGUARGUM5  200520260000000.00FF00M510850000001450000016070350.000000014962050.000000001350000000000000000000000.000000000000000000000000.000000001450000016070350.000000001350000014962050.00
110905202601287       EKPW106     MCFUTCOMGUARSEED10200520260000000.00FF00M510850000001200000006717600.000000006717600.000000001200000000000000000000000.000000000000000000000000.000000001200000006717600.000000001200000006717600.00
110905202601287       GCAT1419    MCFUTCOMCOCUDAKL  190620260000000.00FF00M510850000001400000004846800.000000000000000.000000000000000000000000000000000.000000000000000000000000.000000001400000004846800.000000000000000000000000.00
110905202601241       V303        MCFUTCOMDHANIYA   200520260000000.00FF00M510850000000200000002469200.000000002469200.000000000200000000000000000000000.000000000000000000000000.000000000200000002469200.000000000200000002469200.00
110905202601241       WA0080      MCFUTCOMGUARGUM5  200520260000000.00FF00M510850000000150000001662450.000000001662450.000000000150000000000000000000000.000000000000000000000000.000000000150000001662450.000000000150000001662450.00
110905202601241       WA1083      MCFUTCOMDHANIYA   200520260000000.00FF00M510850000000200000002469200.000000002469200.000000000200000000000000000000000.000000000000000000000000.000000000200000002469200.000000000200000002469200.00
110905202601241       WA1301      MCFUTCOMGUARGUM5  200520260000000.00FF00M510850000000300000003324900.000000003879050.000000000350000000000000000000000.000000000000000000000000.000000000300000003324900.000000000350000003879050.00
110905202601287       GCAT2431    MCFUTCOMCOCUDAKL  200520260000000.00FF00M510850000002500000008542500.000000008542500.000000002500000000000000000000000.000000000000000000000000.000000002500000008542500.000000002500000008542500.00
110905202601287       GCAT2431    MCFUTCOMDHANIYA   190620260000000.00FF00M510850000000600000007512000.000000000000000.000000000000000000000000000000000.000000000000000000000000.000000000600000007512000.000000000000000000000000.00
110905202601287       GCAT2431    MCFUTCOMGUARGUM5  200720260000000.00FF00M510850000000000000000000000.000000004572000.000000000400000000000000000000000.000000000000000000000000.000000000000000000000000.000000000400000004572000.00
110905202601287       GCAT2443    MCFUTCOMGUARSEED10200520260000000.00FF00M510850000000500000002799000.000000002799000.000000000500000000000000000000000.000000000000000000000000.000000000500000002799000.000000000500000002799000.00
110905202601287       GCAT2516    MCFUTCOMGUARSEED10190620260000000.00FF00M510850000006400000036640000.000000052956250.000000009250000000000000000000000.000000000000000000000000.000000006400000036640000.000000009250000052956250.00
110905202601287       GCAT2516    MCFUTCOMGUARSEED10200720260000000.00FF00M510850000004000000023112000.000000000000000.000000000000000000000000000000000.000000000000000000000000.000000004000000023112000.000000000000000000000000.00
110905202601287       GCAT2542    MCFUTCOMTMCFGRNZM 190620260000000.00FF00M510850000000250000004056500.000000000811300.000000000050000000000000000000000.000000000000000000000000.000000000250000004056500.000000000050000000811300.00
110905202601287       GCAT2542    MCFUTCOMCASTOR    190620260000000.00FF00M510850000000000000000000000.000000020701800.000000003150000000000000000000000.000000000000000000000000.000000000000000000000000.000000003150000020701800.00
110905202601287       HOGC509     MCFUTCOMCOCUDAKL  190620260000000.00FF00M510850000000000000000000000.000000000000000.000000000000000000100000000353000.000000000000000000000000.000000000100000000353000.000000000000000000000000.00
110905202601287       NCL999      MCFUTCOMTMCFGRNZM 190620260000000.00FF00M510850000000600000009735600.000000070583100.000000004350000000000000000000000.000000000000000000000000.000000000600000009735600.000000004350000070583100.00
110905202600849       H0001       MCFUTCOMGUARSEED10200520260000000.00FF00M510910000007700000043104600.000000042824700.000000007650000000000000000000000.000000000000000000000000.000000007700000043104600.000000007650000042824700.00
110905202601302       01302       MPFUTCOMCASTOR    200520260000000.00FF00M510920000000000000000000000.000000000000000.000000000000000000100000000663000.000000000000000000000000.000000000100000000663000.000000000000000000000000.00
110905202600376       E201        MCFUTCOMGUARGUM5  200520260000000.00FF00M510930000003900000043223700.000000043223700.000000003900000000000000000000000.000000000000000000000000.000000003900000043223700.000000003900000043223700.00
110905202601267       101B909     MCFUTCOMTMCFGRNZM 190620260000000.00FF00M510850000000000000000000000.000000001622600.000000000100000000000000000000000.000000000000000000000000.000000000000000000000000.000000000100000001622600.00
110905202601267       101F083     MCFUTCOMCASTOR    190620260000000.00FF00M510850000012000000078864000.000000046004000.000000007000000000000000000000000.000000000000000000000000.000000012000000078864000.000000007000000046004000.00
110905202601267       101F095     MCFUTCOMGUARSEED10190620260000000.00FF00M510850000000000000000000000.000000001717500.000000000300000000000000000000000.000000000000000000000000.000000000000000000000000.000000000300000001717500.00
110905202601267       101J206     MCFUTCOMGUARSEED10190620260000000.00FF00M510850000001850000010591250.000000000000000.000000000000000000000000000000000.000000000000000000000000.000000001850000010591250.000000000000000000000000.00
110905202601287       SRNC106     MCFUTCOMTMCFGRNZM 200520260000000.00FF00M510850000000000000000000000.000000016072000.000000001000000000000000000000000.000000000000000000000000.000000000000000000000000.000000001000000016072000.00
110905202601292       7AIG10048   MCFUTCOMGUARGUM5  200520260000000.00FF00M510890000000050000000554150.000000000554150.000000000050000000000000000000000.000000000000000000000000.000000000050000000554150.000000000050000000554150.00
110905202601292       7AIG10048   MCFUTCOMTMCFGRNZM 190620260000000.00FF00M510890000000050000000811300.000000000811300.000000000050000000000000000000000.000000000000000000000000.000000000050000000811300.000000000050000000811300.00
110905202600376       M1588       MCFUTCOMGUARSEED10190620260000000.00FF00M510930000000000000000000000.000000003721250.000000000650000000000000000000000.000000000000000000000000.000000000000000000000000.000000000650000003721250.00
110905202600376       M1588       MCFUTCOMCASTOR    190620260000000.00FF00M510930000000100000000657200.000000000000000.000000000000000000000000000000000.000000000000000000000000.000000000100000000657200.000000000000000000000000.00
110905202600376       M1588       MCFUTCOMJEERAUNJHA190620260000000.00FF00M510930000001170000023569650.000000017526150.000000000870000000000000000000000.000000000000000000000000.000000001170000023569650.000000000870000017526150.00
110905202600376       R04735      MCFUTCOMJEERAUNJHA190620260000000.00FF00M510930000000030000000604350.000000000000000.000000000000000000000000000000000.000000000000000000000000.000000000030000000604350.000000000000000000000000.00
110905202601267       101S559     MCFUTCOMTMCFGRNZM 200520260000000.00FF00M510850000009500000152684000.000000152684000.000000009500000000000000000000000.000000000000000000000000.000000009500000152684000.000000009500000152684000.00
110905202601267       102F061     MCFUTCOMGUARSEED10190620260000000.00FF00M510850000000000000000000000.000000029197500.000000005100000000000000000000000.000000000000000000000000.000000000000000000000000.000000005100000029197500.00
110905202601292       7AIG57233   MCFUTCOMGUARGUM5  200520260000000.00FF00M510890000000200000002216600.000000001108300.000000000100000000000000000000000.000000000000000000000000.000000000200000002216600.000000000100000001108300.00
110905202601292       7AZU2054    MCFUTCOMGUARGUM5  200520260000000.00FF00M510890000000150000001662450.000000001662450.000000000150000000000000000000000.000000000000000000000000.000000000150000001662450.000000000150000001662450.00
110905202601292       7AZU2061    MCFUTCOMGUARSEED10200520260000000.00FF00M510890000000500000002799000.000000000000000.000000000000000000000000000000000.000000000000000000000000.000000000500000002799000.000000000000000000000000.00
110905202601292       7AZU2061    MCFUTCOMCOCUDAKL  190620260000000.00FF00M510890000000500000001731000.000000000000000.000000000000000000000000000000000.000000000000000000000000.000000000500000001731000.000000000000000000000000.00
110905202601292       7RBP36088   MCFUTCOMDHANIYA   200520260000000.00FF00M510890000001400000017284400.000000017284400.000000001400000000000000000000000.000000000000000000000000.000000001400000017284400.000000001400000017284400.00
110905202601292       7RBP36088   MCFUTCOMGUARGUM5  190620260000000.00FF00M510890000001300000014618500.000000014618500.000000001300000000000000000000000.000000000000000000000000.000000001300000014618500.000000001300000014618500.00
110905202601292       8LBB2071    MCFUTCOMCOCUDAKL  190620260000000.00FF00M510890000006000000020772000.000000020425800.000000005900000000000000000000000.000000000000000000000000.000000006000000020772000.000000005900000020425800.00
110905202601292       K6Y91       MCFUTCOMGUARSEED10200520260000000.00FF00M510890000000250000001399500.000000000559800.000000000100000000000000000000000.000000000000000000000000.000000000250000001399500.000000000100000000559800.00
110905202600376       S2200       MCFUTCOMGUARSEED10190620260000000.00FF00M510930000001600000009160000.000000008873750.000000001550000000000000000000000.000000000000000000000000.000000001600000009160000.000000001550000008873750.00
110905202600376       S25826      MCFUTCOMDHANIYA   200520260000000.00FF00M510930000001150000014197900.000000004938400.000000000400000000000000000000000.000000000000000000000000.000000001150000014197900.000000000400000004938400.00
110905202600376       UNJA080     MCFUTCOMGUARSEED10200520260000000.00FF00M510930000002400000013435200.000000011475900.000000002050000000000000000000000.000000000000000000000000.000000002400000013435200.000000002050000011475900.00
110905202600376       UNJA080     MCFUTCOMCASTOR    200520260000000.00FF00M510930000000600000003888000.000000003240000.000000000500000000000000000000000.000000000000000000000000.000000000600000003888000.000000000500000003240000.00
110905202600376       UNJA080     MCFUTCOMJEERAUNJHA200520260000000.00FF00M510930000003000000059685000.000000050135400.000000002520000000000000000000000.000000000000000000000000.000000003000000059685000.000000002520000050135400.00
110905202600376       00376       MPFUTCOMGUARGUM5  190620260000000.00FF00M510930000004000000044980000.000000000000000.000000000000000000000000000000000.000000000000000000000000.000000004000000044980000.000000000000000000000000.00
110905202600376       00376       MPFUTCOMJEERAUNJHA190620260000000.00FF00M510930000000660000013295700.000000003626100.000000000180000000000000000000000.000000000000000000000000.000000000660000013295700.000000000180000003626100.00
110905202601293       0990038     MCFUTCOMCOCUDAKL  200520260000000.00FF00M510950000007900000026994300.000000025627500.000000007500000000000000000000000.000000000000000000000000.000000007900000026994300.000000007500000025627500.00
110905202601293       0990038     MCFUTCOMCOCUDAKL  190620260000000.00FF00M510950000005900000020425800.000000000000000.000000000000000000000000000000000.000000000000000000000000.000000005900000020425800.000000000000000000000000.00
110905202601293       0990110     MCFUTCOMCOCUDAKL  200520260000000.00FF00M510950000000800000002733600.000000000683400.000000000200000000000000000000000.000000000000000000000000.000000000800000002733600.000000000200000000683400.00
110905202601267       102R003     MCFUTCOMGUARSEED10200520260000000.00FF00M510850000004000000022392000.000000022392000.000000004000000000000000000000000.000000000000000000000000.000000004000000022392000.000000004000000022392000.00
110905202601267       102R999     MCFUTCOMGUARGUM5  200520260000000.00FF00M510850000001000000011083000.000000000000000.000000000000000000000000000000000.000000000000000000000000.000000001000000011083000.000000000000000000000000.00
110905202601256       CR661       MCFUTCOMGUARSEED10190620260000000.00FF00M510900000071250000407906250.000000417925000.000000073000000000000000000000000.000000000000000000000000.000000071250000407906250.000000073000000417925000.00
110905202601293       2080863     MCFUTCOMDHANIYA   200520260000000.00FF00M510950000000150000001851900.000000001851900.000000000150000000000000000000000.000000000000000000000000.000000000150000001851900.000000000150000001851900.00
110905202601293       EK3990      MCFUTCOMCOCUDAKL  200520260000000.00FF00M510950000001500000005125500.000000005125500.000000001500000000000000000000000.000000000000000000000000.000000001500000005125500.000000001500000005125500.00
110905202601295       VT502       MCFUTCOMGUARGUM5  190620260000000.00FF00M510980000000000000000000000.000000000000000.000000000000000030000000337350000.000000000000000000000000.000000030000000337350000.000000000000000000000000.00
110905202601295       BK525       MCFUTCOMDHANIYA   200520260000000.00FF00M510980000000100000001234600.000000001234600.000000000100000000000000000000000.000000000000000000000000.000000000100000001234600.000000000100000001234600.00
110905202601295       EAA184      MCFUTCOMDHANIYA   200520260000000.00FF00M510980000000100000001234600.000000000617300.000000000050000000000000000000000.000000000000000000000000.000000000100000001234600.000000000050000000617300.00
110905202601307       KSA101      MCFUTCOMDHANIYA   200520260000000.00FF00M510990000008100000100002600.000000084570100.000000006850000000000000000000000.000000000000000000000000.000000008100000100002600.000000006850000084570100.00
110905202601267       134V005     MCFUTCOMGUARSEED10200520260000000.00FF00M510850000000350000001959300.000000001679400.000000000300000000000000000000000.000000000000000000000000.000000000350000001959300.000000000300000001679400.00
110905202601267       147A005     MCFUTCOMGUARSEED10200520260000000.00FF00M510850000000500000002799000.000000000000000.000000000000000000000000000000000.000000000000000000000000.000000000500000002799000.000000000000000000000000.00
110905202601267       199F082     MCFUTCOMGUARSEED10200520260000000.00FF00M510850000004900000027430200.000000027430200.000000004900000000000000000000000.000000000000000000000000.000000004900000027430200.000000004900000027430200.00
110905202601267       199F082     MCFUTCOMCASTOR    200520260000000.00FF00M510850000007650000049572000.000000011988000.000000001850000000000000000000000.000000000000000000000000.000000007650000049572000.000000001850000011988000.00
110905202601267       202C027     MCFUTCOMGUARSEED10190620260000000.00FF00M510850000001800000010305000.000000002290000.000000000400000000000000000000000.000000000000000000000000.000000001800000010305000.000000000400000002290000.00
110905202601267       202C054     MCFUTCOMGUARGUM5  200520260000000.00FF00M510850000003150000034911450.000000034911450.000000003150000000000000000000000.000000000000000000000000.000000003150000034911450.000000003150000034911450.00
110905202601267       202C054     MCFUTCOMGUARSEED10190620260000000.00FF00M510850000001350000007728750.000000006583750.000000001150000000000000000000000.000000000000000000000000.000000001350000007728750.000000001150000006583750.00
110905202601267       202D008     MCFUTCOMJEERAUNJHA200520260000000.00FF00M510850000000330000006565350.000000005968500.000000000300000000000000000000000.000000000000000000000000.000000000330000006565350.000000000300000005968500.00
110905202601256       CR661       MCFUTCOMGUARSEED10200720260000000.00FF00M510900000004750000027445500.000000027156600.000000004700000000000000000000000.000000000000000000000000.000000004750000027445500.000000004700000027156600.00
110905202601256       CR661       MCFUTCOMDHANIYA   200820260000000.00FF00M510900000001750000022487500.000000021202500.000000001650000000000000000000000.000000000000000000000000.000000001750000022487500.000000001650000021202500.00
110905202600021       J504        MCFUTCOMGUARGUM5  200520260000000.00FF00M500200000025200000279291600.000000279291600.000000025200000000000000000000000.000000000000000000000000.000000025200000279291600.000000025200000279291600.00
110905202600049       BBB2        MCFUTCOMBAJRA     200520260000000.00FF00M500480000000000000000000000.000000000000000.000000000000000000100000000210000.000000000300000000637900.000000000100000000210000.000000000300000000637900.00
110905202600049       BBB5        MCFUTCOMCOCUDAKL  180920260000000.00FF00M500480000000000000000000000.000000000000000.000000000000000000000000000000000.000000000100000000360500.000000000000000000000000.000000000100000000360500.00
110905202600220       BBLM36897   MCFUTCOMTMCFGRNZM 200520260000000.00FF00M502190000000050000000803600.000000000803600.000000000050000000000000000000000.000000000000000000000000.000000000050000000803600.000000000050000000803600.00
110905202600220       BBLM36897   MCFUTCOMTMCFGRNZM 190620260000000.00FF00M502190000000050000000811300.000000000811300.000000000050000000000000000000000.000000000000000000000000.000000000050000000811300.000000000050000000811300.00
110905202600220       BBUV2285    MCFUTCOMGUARGUM5  200520260000000.00FF00M502190000000000000000000000.000000001108300.000000000100000000000000000000000.000000000000000000000000.000000000000000000000000.000000000100000001108300.00
110905202600220       BKNR3593    MCFUTCOMJEERAUNJHA200520260000000.00FF00M502190000000150000002984250.000000002984250.000000000150000000000000000000000.000000000000000000000000.000000000150000002984250.000000000150000002984250.00
110905202600220       C198206     MCFUTCOMJEERAUNJHA200520260000000.00FF00M502190000000060000001193700.000000001193700.000000000060000000000000000000000.000000000000000000000000.000000000060000001193700.000000000060000001193700.00
110905202600220       D116736     MCFUTCOMJEERAUNJHA200520260000000.00FF00M502190000000030000000596850.000000000596850.000000000030000000000000000000000.000000000000000000000000.000000000030000000596850.000000000030000000596850.00
110905202600220       D332655     MCFUTCOMGUARSEED10200520260000000.00FF00M502190000000150000000839700.000000000839700.000000000150000000000000000000000.000000000000000000000000.000000000150000000839700.000000000150000000839700.00
